provenance_id	media_id
0e61f4a2-1426-4f6c-8fa9-f6d17c4c8f81	https://inaturalist-open-data.s3.amazonaws.com/photos/328038304/medium.jpeg
00977c7c-1375-4288-bd80-de80ea3fc024	https://inaturalist-open-data.s3.amazonaws.com/photos/33965579/medium.jpeg
5ee27cc0-81bd-495e-b139-b761b21382a8	https://inaturalist-open-data.s3.amazonaws.com/photos/41212347/medium.jpeg
08d84aa1-d597-4a88-a898-df61efe5bf45	https://inaturalist-open-data.s3.amazonaws.com/photos/41212330/medium.jpeg
50dc477e-9da3-4036-8975-ffe00d29ffcd	https://inaturalist-open-data.s3.amazonaws.com/photos/38835711/medium.jpeg
a626d6d7-bfa2-4258-9e5f-36077d51480a	https://inaturalist-open-data.s3.amazonaws.com/photos/33822105/medium.jpeg
9f00f3c7-0adf-4c17-aaa7-96672c2ebc13	https://inaturalist-open-data.s3.amazonaws.com/photos/274200513/medium.jpeg
86e79f62-2763-46da-9381-691fe9283871	https://inaturalist-open-data.s3.amazonaws.com/photos/41213923/medium.jpg
e47f581d-98cf-4b1a-8df0-cfb534c48cbe	https://inaturalist-open-data.s3.amazonaws.com/photos/34401280/medium.jpg
4013440e-5c6b-40c6-be5d-c9284bab1f06	https://inaturalist-open-data.s3.amazonaws.com/photos/93792395/medium.jpg
5e291ecb-5601-42a8-af66-97c779c19ac7	https://inaturalist-open-data.s3.amazonaws.com/photos/129925710/medium.jpeg
c83a3656-2f19-430a-85c9-022d14e8f9d4	https://inaturalist-open-data.s3.amazonaws.com/photos/93792355/medium.jpg
5708b445-866a-405a-a18c-06b5abc11c01	https://inaturalist-open-data.s3.amazonaws.com/photos/141740674/medium.jpeg
a2d478f7-50e1-4b47-ade9-072d140257fd	https://inaturalist-open-data.s3.amazonaws.com/photos/93824135/medium.jpg
09aa9bc2-058e-4afd-9683-1ca736f743a3	https://inaturalist-open-data.s3.amazonaws.com/photos/148181509/medium.jpeg
123865c2-d357-4c85-8cb9-9ed0c78c0a01	https://inaturalist-open-data.s3.amazonaws.com/photos/41140812/medium.jpg
5922c141-e3fc-4500-bffc-dd5d937fe096	https://inaturalist-open-data.s3.amazonaws.com/photos/167796461/medium.jpeg
07e573da-eddf-46fc-a167-53585f12624d	https://inaturalist-open-data.s3.amazonaws.com/photos/95797713/medium.jpg
733785ec-55b7-4674-85b7-5fe4ecb703e1	https://inaturalist-open-data.s3.amazonaws.com/photos/32820607/medium.jpg
6961eb85-97d2-4511-acf5-be907aee2f3a	https://static.inaturalist.org/photos/97876323/medium.jpg
8f4b8ba2-6f86-4ddc-933e-5882ada9b583	https://inaturalist-open-data.s3.amazonaws.com/photos/72507857/medium.jpg
6a361d96-e43e-47f7-ad9d-f1f76c448cc3	https://inaturalist-open-data.s3.amazonaws.com/photos/43975254/medium.jpeg
ef4069ed-aa76-4ced-b47e-0c10ac0acdba	https://inaturalist-open-data.s3.amazonaws.com/photos/131930217/medium.jpeg
147e203a-2773-46c5-807b-eff4f2f6e90d	https://inaturalist-open-data.s3.amazonaws.com/photos/38837780/medium.jpeg
50db5afc-bcb9-4553-8782-17263240ee5c	https://inaturalist-open-data.s3.amazonaws.com/photos/41214140/medium.jpeg
027b1d96-739f-4c5c-b0a8-20d3fb7b0f98	https://inaturalist-open-data.s3.amazonaws.com/photos/7722979/medium.jpg
db833bec-9246-4586-8d1a-8fab3769ad3c	https://inaturalist-open-data.s3.amazonaws.com/photos/33965025/medium.jpeg
bc4b54a3-2fbc-4988-b5b7-7c111db7f3ae	https://inaturalist-open-data.s3.amazonaws.com/photos/44028487/medium.jpeg
a059a47a-50f4-4260-890e-3cacee208bd5	https://inaturalist-open-data.s3.amazonaws.com/photos/171716085/medium.jpg
6418ba7f-1c9b-459c-9d2e-9ae208d9465f	https://inaturalist-open-data.s3.amazonaws.com/photos/110216489/medium.jpg
995565e5-0a2f-44d3-99ba-f21bd93f4062	https://inaturalist-open-data.s3.amazonaws.com/photos/125361582/medium.jpg
3bfe35f4-c751-448f-8438-21f9bcc9fafd	https://static.inaturalist.org/photos/70386207/medium.jpeg
2062f0b4-c8c4-433e-a099-fdf23e4c33ac	https://inaturalist-open-data.s3.amazonaws.com/photos/32820278/medium.jpeg
17a6962f-eb3a-4572-876b-8e734c3ac137	https://inaturalist-open-data.s3.amazonaws.com/photos/171716616/medium.jpg
dc932881-377f-47a2-8510-a8b3cb640e83	https://inaturalist-open-data.s3.amazonaws.com/photos/123203641/medium.jpeg
43d05f38-45b4-4173-8f7b-e40d35476778	https://inaturalist-open-data.s3.amazonaws.com/photos/124870280/medium.jpeg
c791400f-94ea-49c4-8c7f-a2b90edb27e4	https://inaturalist-open-data.s3.amazonaws.com/photos/84433663/medium.jpeg
5a2009e6-4b10-412f-9da3-fd47a8f6a5a1	https://inaturalist-open-data.s3.amazonaws.com/photos/42717148/medium.jpeg
11a94df3-b89d-440c-9507-a3ac1ab4f6ab	https://inaturalist-open-data.s3.amazonaws.com/photos/38839758/medium.jpeg
5958acfe-becb-461c-ab7b-b9ed4b3b489a	https://inaturalist-open-data.s3.amazonaws.com/photos/35716467/medium.jpeg
7c3435ca-e2ec-4ac0-851c-47b39e8f7c1e	https://inaturalist-open-data.s3.amazonaws.com/photos/145207698/medium.jpeg
cdb06747-282b-4adb-ba9d-46f8794037e3	https://inaturalist-open-data.s3.amazonaws.com/photos/35633258/medium.jpg
c3b353ce-807f-47ed-9183-6fe2d35529aa	https://inaturalist-open-data.s3.amazonaws.com/photos/185248449/medium.jpeg
de778c74-c5f2-43aa-8e74-0f7a1f440ed6	https://inaturalist-open-data.s3.amazonaws.com/photos/41140709/medium.jpeg
f6b68c36-eaf4-4546-93b5-d8e8ad4d505e	https://inaturalist-open-data.s3.amazonaws.com/photos/208258716/medium.jpeg
fad8bb83-de21-4edb-90ed-cb4ed2d4c28f	https://inaturalist-open-data.s3.amazonaws.com/photos/169764662/medium.jpg
b8bae102-7421-478d-af17-32253c777355	https://inaturalist-open-data.s3.amazonaws.com/photos/35449997/medium.jpeg
662838d7-56d7-4fbf-9e6c-08c61505c693	https://static.inaturalist.org/photos/97646534/medium.jpg
da186ce7-8534-4591-a7d8-28963d4ae706	https://inaturalist-open-data.s3.amazonaws.com/photos/35633186/medium.jpg
c40fef86-cccd-4c3b-834b-bfb198dd9c9e	https://inaturalist-open-data.s3.amazonaws.com/photos/3536791/medium.jpg
be001fa5-dc8e-459c-a8d3-bb73f0cfb367	https://inaturalist-open-data.s3.amazonaws.com/photos/79175866/medium.jpg
70ad9cb0-35b3-4239-ae85-add2e0f97162	https://inaturalist-open-data.s3.amazonaws.com/photos/38843691/medium.jpg
4809325d-99a4-481d-a56a-701d91c1befd	https://inaturalist-open-data.s3.amazonaws.com/photos/100995180/medium.jpg
578bd2bf-c0f9-4cb8-a799-7e4dfde77f1d	https://inaturalist-open-data.s3.amazonaws.com/photos/80713130/medium.jpg
cdbf79ba-5c59-4a5a-8815-291d1d9d046f	https://inaturalist-open-data.s3.amazonaws.com/photos/57621188/medium.jpg
dc7de110-892e-4a31-a9b4-049b9b7eb73d	https://inaturalist-open-data.s3.amazonaws.com/photos/43991568/medium.jpg
4b034363-569a-4808-9612-d940a30f2c93	https://inaturalist-open-data.s3.amazonaws.com/photos/41213029/medium.jpg
f35ae7f3-1626-459e-a0b1-c728a44d1e98	https://inaturalist-open-data.s3.amazonaws.com/photos/38839529/medium.jpg
c582800b-fcdd-452d-a096-e74a64d7dd94	https://inaturalist-open-data.s3.amazonaws.com/photos/43991743/medium.jpg
1d3f1abb-d290-4495-a1f1-e0e0bb14fd81	https://inaturalist-open-data.s3.amazonaws.com/photos/111667153/medium.jpeg
7a4ba5ad-7c58-4e9f-b6ed-068fa4d5dae9	https://inaturalist-open-data.s3.amazonaws.com/photos/95816868/medium.jpg
c54e5629-8bb0-45bc-811e-046aca40c11b	https://inaturalist-open-data.s3.amazonaws.com/photos/208584025/medium.jpeg
772f353a-2fcd-4502-945b-c25d7960ff63	https://inaturalist-open-data.s3.amazonaws.com/photos/103051408/medium.jpg
0cead206-15e6-4d0d-8e6b-a9fca451b6c4	https://inaturalist-open-data.s3.amazonaws.com/photos/38835638/medium.jpeg
b132ffb9-0e9a-4506-812a-af4719dc5552	https://inaturalist-open-data.s3.amazonaws.com/photos/34768917/medium.jpeg
885dd5c0-4c54-4cc1-8cb3-b5b4d0032a21	https://inaturalist-open-data.s3.amazonaws.com/photos/61403454/medium.jpeg
2fbb394b-f9a1-44c8-a672-43ae32031386	https://inaturalist-open-data.s3.amazonaws.com/photos/145207301/medium.jpeg
e3ac75d4-8b43-43c2-8518-5e63a495e7b5	https://inaturalist-open-data.s3.amazonaws.com/photos/38831232/medium.jpeg
0e4b1eb6-2861-4243-9eb7-4e28a8a48fb6	https://inaturalist-open-data.s3.amazonaws.com/photos/41033534/medium.jpg
a11ece33-9302-4cf8-a288-6a454d28acda	https://inaturalist-open-data.s3.amazonaws.com/photos/89831311/medium.jpg
955baf00-e3c8-4460-bb25-434227259a40	https://inaturalist-open-data.s3.amazonaws.com/photos/41195909/medium.jpeg
282e9ece-4e43-488e-ba7f-61551ff01028	https://inaturalist-open-data.s3.amazonaws.com/photos/107853425/medium.jpg
8c648586-b3e1-4337-b9bd-1224e8d782fd	https://inaturalist-open-data.s3.amazonaws.com/photos/79175845/medium.jpg
ca3575dd-5f74-49cf-ad55-8af1265351a7	https://inaturalist-open-data.s3.amazonaws.com/photos/171716443/medium.jpg
11acaf3b-3cc6-4948-8367-b967cddd0cca	https://inaturalist-open-data.s3.amazonaws.com/photos/208583795/medium.jpeg
ec661174-2cef-4a3a-815d-e54251251745	https://inaturalist-open-data.s3.amazonaws.com/photos/97560837/medium.jpeg
7e398ef8-71c2-4c7a-96d7-f2ebd7679cbf	https://inaturalist-open-data.s3.amazonaws.com/photos/38841766/medium.jpg
96e0af03-7981-4311-95a9-3a593f20c5fb	https://inaturalist-open-data.s3.amazonaws.com/photos/35449815/medium.jpeg
d82c7438-fc98-4846-8890-17685442b7f0	https://inaturalist-open-data.s3.amazonaws.com/photos/97560876/medium.jpeg
eca81cfd-efb3-4f3b-8c68-663a8ca28c77	https://inaturalist-open-data.s3.amazonaws.com/photos/394571337/medium.jpeg
0d3e7704-d0a3-449b-a069-6bd1391dfa38	https://inaturalist-open-data.s3.amazonaws.com/photos/78078766/medium.jpeg
fd6bbdcd-3721-40eb-bff3-eeb56d5424d2	https://inaturalist-open-data.s3.amazonaws.com/photos/41214163/medium.jpeg
3ad1529a-c28a-43c9-9d3c-fdbc4de50964	https://inaturalist-open-data.s3.amazonaws.com/photos/41035977/medium.jpg
b87bf829-f443-4f8d-b536-e01db0f0f2c0	https://inaturalist-open-data.s3.amazonaws.com/photos/79486691/medium.jpeg
d710e63d-17cc-4deb-9a25-c6ee76855896	https://inaturalist-open-data.s3.amazonaws.com/photos/41214224/medium.jpeg
78e3fe8f-4ac4-4c3c-b531-70628b628fb9	https://inaturalist-open-data.s3.amazonaws.com/photos/97568740/medium.jpg
74131822-76b1-4a4e-b93d-8433f8221065	https://inaturalist-open-data.s3.amazonaws.com/photos/53331600/medium.jpeg
870e2e42-b974-4c6e-9be6-7cb3240993c7	https://inaturalist-open-data.s3.amazonaws.com/photos/93436083/medium.jpg
6179df0a-e6da-4c66-91f0-b9641045d32f	https://inaturalist-open-data.s3.amazonaws.com/photos/80713198/medium.jpg
643182fa-aba8-4418-aff6-9943f66441a0	https://inaturalist-open-data.s3.amazonaws.com/photos/148131801/medium.jpg
9d9e31b7-d15c-487e-9d3f-1fd3a6f1161a	https://inaturalist-open-data.s3.amazonaws.com/photos/129090002/medium.jpeg
981d291e-4960-42c7-bdbc-0e25e4630510	https://inaturalist-open-data.s3.amazonaws.com/photos/41212520/medium.jpeg
479b29a1-c3c2-4773-845f-6db944486a8c	https://inaturalist-open-data.s3.amazonaws.com/photos/103905974/medium.jpg
a5d551bd-8643-4783-824d-7c605d53e7dc	https://inaturalist-open-data.s3.amazonaws.com/photos/38833568/medium.jpeg
ff2b2e22-e6c8-4e45-a5ed-35e22b90d40a	https://inaturalist-open-data.s3.amazonaws.com/photos/111667159/medium.jpg
e0d7ec61-d493-4be1-8a8b-8f1293f14eec	https://inaturalist-open-data.s3.amazonaws.com/photos/90311256/medium.jpg
a90df09e-aab7-4243-8d88-81e36cab8213	https://inaturalist-open-data.s3.amazonaws.com/photos/227442042/medium.jpeg
12e5e0d4-af3f-401e-9a25-592c63cfb2e0	https://inaturalist-open-data.s3.amazonaws.com/photos/127195663/medium.jpeg
7d417441-fd5a-4584-82c0-634534385760	https://inaturalist-open-data.s3.amazonaws.com/photos/38840651/medium.jpeg
de259f5b-9d03-4fb7-8cf2-f876a2565bf5	https://inaturalist-open-data.s3.amazonaws.com/photos/317086249/medium.jpeg
fffe77cd-84e0-4934-a61b-d9cbe45255bc	https://static.inaturalist.org/photos/97648583/medium.jpg
2d84d2c3-6c4d-46db-b922-6cbd647375ce	https://inaturalist-open-data.s3.amazonaws.com/photos/4277219/medium.jpg
c31d6d10-8028-4ce1-9782-bb1aaa0a57f4	https://inaturalist-open-data.s3.amazonaws.com/photos/103905921/medium.jpg
bfbd0612-90a2-4336-92f2-a8a130fb0e32	https://inaturalist-open-data.s3.amazonaws.com/photos/121153508/medium.jpeg
515b8ec0-ab8c-4d9e-99b8-d9577a46646a	https://inaturalist-open-data.s3.amazonaws.com/photos/35652777/medium.jpg
ae0d32a1-990f-4bf0-9920-91eee8c54ce8	https://inaturalist-open-data.s3.amazonaws.com/photos/33822909/medium.jpg
2d622d47-10c3-448c-a07b-feb7e4a05057	https://inaturalist-open-data.s3.amazonaws.com/photos/38835681/medium.jpeg
54ef2035-82d7-46fa-9513-7bfff7f54b2b	https://inaturalist-open-data.s3.amazonaws.com/photos/139360913/medium.jpeg
2ee571be-2ec7-405e-a619-5924da44d193	https://inaturalist-open-data.s3.amazonaws.com/photos/123203508/medium.jpeg
9b3e9709-ff44-4ba4-a834-0469f7096b6d	https://inaturalist-open-data.s3.amazonaws.com/photos/43975343/medium.jpeg
242cfb21-6d45-44f7-aebc-3bce7581c2f0	https://inaturalist-open-data.s3.amazonaws.com/photos/129925780/medium.jpeg
d1036b1b-afed-4904-a6b8-e6233307b565	https://inaturalist-open-data.s3.amazonaws.com/photos/275042127/medium.jpeg
a653a1b1-e623-4602-b697-a88c868eca83	https://inaturalist-open-data.s3.amazonaws.com/photos/160497050/medium.jpeg
a74e5f18-e526-4600-a9a3-92cc4daf6a0e	https://inaturalist-open-data.s3.amazonaws.com/photos/93436103/medium.jpg
385f4fc5-018b-46c8-a588-b4d7786ffa7b	https://inaturalist-open-data.s3.amazonaws.com/photos/126776627/medium.jpeg
8c690e7e-aded-44e3-8996-f512e7f4204e	https://inaturalist-open-data.s3.amazonaws.com/photos/38826914/medium.jpeg
939a2db0-c269-40c2-87e9-367c335a27ba	https://inaturalist-open-data.s3.amazonaws.com/photos/93159458/medium.jpg
557d298c-b018-4da7-a42a-1f0f07239728	https://inaturalist-open-data.s3.amazonaws.com/photos/291455245/medium.jpg
7614a714-151f-45c4-a6f0-e32e821ba18d	https://inaturalist-open-data.s3.amazonaws.com/photos/41213046/medium.jpg
14b6f71c-5e66-4159-909f-b7614cc5b9d0	https://inaturalist-open-data.s3.amazonaws.com/photos/116985687/medium.jpeg
01bec474-bb76-4581-ae50-abdbb1fa9ac5	https://inaturalist-open-data.s3.amazonaws.com/photos/126426291/medium.jpeg
8457b9f1-e6e2-4789-8b04-6086dee93d42	https://inaturalist-open-data.s3.amazonaws.com/photos/41213385/medium.jpeg
a9df7f9d-a34e-474f-ac1a-ed3ac41d050e	https://inaturalist-open-data.s3.amazonaws.com/photos/115778921/medium.jpg
e56e4c42-df40-4a94-bf16-8acb4e396459	https://inaturalist-open-data.s3.amazonaws.com/photos/41212137/medium.jpeg
8bb1474a-816f-411f-b94a-b1faa4fc4929	https://inaturalist-open-data.s3.amazonaws.com/photos/39847185/medium.jpg
991cb30c-06ec-4a3c-adf4-55196fd77045	https://inaturalist-open-data.s3.amazonaws.com/photos/287039877/medium.jpeg
d7ff8bb8-4cc3-4a9a-aeb7-b8432f6a0938	https://static.inaturalist.org/photos/97400709/medium.jpg
bb7c50cc-6180-4735-81a1-eb8780c89c8f	https://inaturalist-open-data.s3.amazonaws.com/photos/90957901/medium.jpg
4951e138-a7e0-4e23-b9e8-187c77a49d20	https://static.inaturalist.org/photos/120513436/medium.jpg
b1bf15b5-0f7d-4e5e-9387-39b6834cc230	https://inaturalist-open-data.s3.amazonaws.com/photos/41033757/medium.jpg
2aca2497-49bd-4e4c-b197-1ebc515a036b	https://static.inaturalist.org/photos/97650256/medium.jpg
407070b1-c1eb-4f94-8cd4-77d1e65c5ef3	https://inaturalist-open-data.s3.amazonaws.com/photos/38837765/medium.jpeg
f6eb8507-3b39-48f8-9d0d-5157c8d2b13e	https://inaturalist-open-data.s3.amazonaws.com/photos/148361432/medium.jpeg
390d38c4-b772-4c04-b646-a7e086b10523	https://inaturalist-open-data.s3.amazonaws.com/photos/148360181/medium.jpeg
b5216dd6-5f5a-4832-a33b-2b1fb7613368	https://inaturalist-open-data.s3.amazonaws.com/photos/94238014/medium.jpeg
03b001bf-b822-4dda-929c-76064beed5eb	https://inaturalist-open-data.s3.amazonaws.com/photos/68241632/medium.jpeg
13548ac0-54ab-4331-8751-d0d18fd3719b	https://inaturalist-open-data.s3.amazonaws.com/photos/53331574/medium.jpeg
cd70a1a8-b127-405f-9425-1eb84734e293	https://static.inaturalist.org/photos/97876683/medium.jpg
c66427c9-0687-4bb7-bd8d-e7fbbacb7c82	https://inaturalist-open-data.s3.amazonaws.com/photos/44028035/medium.jpg
ed38b3e2-f9a3-49de-84c3-d06711fe8622	https://inaturalist-open-data.s3.amazonaws.com/photos/185248393/medium.jpeg
70d32fdc-03ba-4b4f-9911-e48ff7c01e43	https://static.inaturalist.org/photos/97189739/medium.jpg
200b2d28-84fa-4ddb-9091-2815c55129da	https://inaturalist-open-data.s3.amazonaws.com/photos/93121744/medium.jpeg
60f4ad65-dc8c-44ca-9b2f-c4467a7442bd	https://inaturalist-open-data.s3.amazonaws.com/photos/41214215/medium.jpg
be018bd5-bfbc-4f27-81dc-289efb483853	https://inaturalist-open-data.s3.amazonaws.com/photos/35448667/medium.jpeg
31ab5ab1-3785-44cf-8251-39ecb48e4847	https://inaturalist-open-data.s3.amazonaws.com/photos/118442529/medium.jpeg
8a3e6447-1898-46e0-b039-1df213d0716b	https://inaturalist-open-data.s3.amazonaws.com/photos/38842561/medium.jpeg
09f20218-0187-4211-84cd-cb41dfc19cd4	https://inaturalist-open-data.s3.amazonaws.com/photos/41213781/medium.jpg
fd58b65e-0b8a-4e0d-8cda-0542498fad23	https://inaturalist-open-data.s3.amazonaws.com/photos/95811105/medium.jpg
002ed36c-ac35-41dc-a83f-c3b9bdbe7787	https://inaturalist-open-data.s3.amazonaws.com/photos/17596625/medium.jpg
ca850dab-2198-4cef-a50b-22baa6760a18	https://inaturalist-open-data.s3.amazonaws.com/photos/388765886/medium.jpeg
0e92f1fa-4488-4acc-a5f6-e0b0815cbb88	https://inaturalist-open-data.s3.amazonaws.com/photos/275583142/medium.jpeg
123f8e42-9c2f-4e23-a95a-b615077fb4eb	https://inaturalist-open-data.s3.amazonaws.com/photos/93159108/medium.jpeg
36480187-3388-4a4e-9ea9-a4b90bd86fa8	https://inaturalist-open-data.s3.amazonaws.com/photos/38837829/medium.jpeg
9e61fab4-8a13-41f7-af2c-fe7f0b2b036e	https://inaturalist-open-data.s3.amazonaws.com/photos/35633162/medium.jpg
64e714bc-534d-458e-8392-838684387790	https://inaturalist-open-data.s3.amazonaws.com/photos/139566623/medium.jpg
9026bf07-5737-4a14-bb30-7ccc9c1fd161	https://inaturalist-open-data.s3.amazonaws.com/photos/41213899/medium.jpg
7a99d8bd-551d-48bf-bc65-8a8e6b5ffbf5	https://inaturalist-open-data.s3.amazonaws.com/photos/41212152/medium.jpeg
d3aa6521-9678-4e5d-8a85-8b7d02e0d0bd	https://inaturalist-open-data.s3.amazonaws.com/photos/257044161/medium.jpeg
3698bcba-6765-4115-a580-2ad0a1738189	https://inaturalist-open-data.s3.amazonaws.com/photos/43975989/medium.jpg
bbb8a1c8-c8b5-4123-8430-eecfa1089713	https://inaturalist-open-data.s3.amazonaws.com/photos/38693737/medium.jpg
f3d8639d-837d-457f-8c91-60dd64766633	https://inaturalist-open-data.s3.amazonaws.com/photos/32659906/medium.jpg
85753a1f-f6e2-4b29-9c79-9f111f178444	https://inaturalist-open-data.s3.amazonaws.com/photos/145207759/medium.jpeg
951e5747-96ef-4a64-838d-69abb0eff056	https://static.inaturalist.org/photos/120513178/medium.jpg
a1e99fc5-8916-42a9-83ec-fdc1dc93ffc3	https://inaturalist-open-data.s3.amazonaws.com/photos/32821244/medium.jpeg
ac86f921-17a3-40b1-9459-63a34125a685	https://inaturalist-open-data.s3.amazonaws.com/photos/100717055/medium.jpg
2e30d389-50c8-4648-a3bb-7f3057e25537	https://inaturalist-open-data.s3.amazonaws.com/photos/117710616/medium.jpeg
20a7f1dd-f5e5-4326-b39a-23b50c459f46	https://inaturalist-open-data.s3.amazonaws.com/photos/128014972/medium.jpeg
680895e7-268e-403e-81ec-cd2489d52671	https://inaturalist-open-data.s3.amazonaws.com/photos/103051482/medium.jpg
97fb692b-604f-4596-8bf6-aad9093c69ac	https://inaturalist-open-data.s3.amazonaws.com/photos/44028511/medium.jpg
98b7d67a-9a06-4f38-af9f-1ee4bc62c613	https://inaturalist-open-data.s3.amazonaws.com/photos/38838375/medium.jpeg
da637ebe-7093-448e-9b36-512c2dc304bf	https://inaturalist-open-data.s3.amazonaws.com/photos/41213949/medium.jpeg
427198d8-d063-4510-bc94-0d00f4301241	https://inaturalist-open-data.s3.amazonaws.com/photos/103905948/medium.jpg
b2fd2ab7-a092-4a9f-8d6e-be7bd83e2db4	https://inaturalist-open-data.s3.amazonaws.com/photos/209017288/medium.jpeg
cb061a41-f937-44b0-85dc-4d5194ef5c72	https://inaturalist-open-data.s3.amazonaws.com/photos/90957992/medium.jpg
75190c3d-8b30-4e49-abb5-36025a434095	https://inaturalist-open-data.s3.amazonaws.com/photos/294838835/medium.jpeg
36f0fe03-42f9-4d7e-8ffb-3ab2568d3ffe	https://inaturalist-open-data.s3.amazonaws.com/photos/31206832/medium.jpg
13b54cb5-be6d-424a-ae25-598fbe5f24b7	https://inaturalist-open-data.s3.amazonaws.com/photos/148302279/medium.jpeg
4b573e0d-3b4a-4aad-b1f4-1ab4a2971f79	https://static.inaturalist.org/photos/270359043/medium.jpg
59ec7405-8a0e-4442-920d-f853982bddf7	https://inaturalist-open-data.s3.amazonaws.com/photos/53333656/medium.jpg
