"behavior","caste","causeOfDeath","dataGeneralizations","dateIdentified","degreeOfEstablishment","establishmentMeans","eventID","externalClassificationSource","feedbackURL","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","isPartOfOccurrenceID","lifeStage","occurrenceID","occurrenceReferences","occurrenceRemarks","occurrenceStatus","organismID","organismName","organismQuantity","organismQuantityType","organismRemarks","organismScope","pathway","recordedBy","recordedByID","reproductiveCondition","scientificName","scientificNameAuthorship","scientificNameID","sex","substrate","surveyTargetID","taxonID","taxonRank","verbatimIdentification","vernacularName","vitality"
"","","","","","","","b69356814ea4a437ccdddac2caad1145","","","","","","","","","","","7d972bd8100b002f7e329bd2e77ed83d","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","b9101af83054139043a2be41e35efe5a","","","","","","","","","","unknown","33c636b44010f6474b2784534addbff5","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","240f9bbb7b94615c80b4b8ce10f5d8a0","","","","","","","","","","","dfc2fa876e35e5eb4cc05e8564b00024","","","","","","","","","","","","","","","","","male","","","","","","",""
"","","","","","","","e1b0b7ce76e50ea4bf53d32694af6c8a","","","","","","","","","","","6156226db8ee76ce664098a9255f17ad","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","e5397f13c9ad2a0d95dc8353dbef8298","","","","","","","","","","","f03ded32687fb0dee713e63fa3062f9e","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","32460c5332061fd71815d6039f5e9ccb","","","","","","","","","","","1ae06f21293e691b96e87fb099fea9b9","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","6ecd4d4982e16a30f9df79edbc7e0f3c","","","","","","","","","","","de1baf49145bac24d0d68606cd9cf7a1","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","bc9954db72130d88ecc0b09490bc034d","","","","","","","","","","egg","0c593f1d2f22fde25fe3892d1c3bd715","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","6dd517c9d76f6e8027eb96e2635f88e8","","","","","","","","","","","825aab76e250076711daf35785daf5f6","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","254aa99e8d14cd309ff341eef09de799","","","","","","","","","","unknown","796f562f50da62f7b66f16aad38e84ed","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","52edf883b03bf56242ff1b4b22917b86","","","","","","","","","","adult","acf2e059fb4c0d6737f8cf135892adfd","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","c63834e07b4baa6056a915de9ab16156","","","","","","","","","","egg","8e9426e29aac3b0d09f04e9e33e1745b","","","","","","10","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","dfb9118a36f2555b2b4a923b2853e0ab","","","","","","","","","","","c8a737cd5be4477e532758b0e0681bc9","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","6dfafd841a9dcd05cef69cbb19365272","","","","","","","","","","unknown","e5c4926a48621a8397fc580a7febf2c4","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","ed2bc905016d618de496946ccbd46aa2","","","","","","","","","","unknown","7b4f22ad989a239c1b4a8975c3b7ee20","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","9e22435138e5d6bf701dca43432049a4","","","","","","","","","","egg","a904a2c70907d95bd9adfd8a12dc65dd","","","","","","3","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","49723b5656ee550bbbdac286632d1d96","","","","","","","","","","","8698a88d191d1b2889af6c6c3a9a842b","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","47e29df40126b7ffcf02e621d86d4be1","","","","","","","","","","juvenile","98882ef6c0d98351147e605033d472f4","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","dce3566839487ad01aa7c88d80ab3fab","","","","","","","","","","","6284273bfb065f50947249266f25db34","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","4918314cf80409dc4c0f9a0df81ef544","","","","","","","","","","","a051941b90a7bbbf8047be116f673541","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","5f65eb11cb40f6efe99c876cbfc6bf49","","","","","","","","","","","aa94df8e9b664d54dbb8e7aa532df668","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","696f485d1b082645d83845ff31adf7bf","","","","","","","","","","egg","af13aa62947e16034dd4ce623e2c35f9","","","","","","6","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","432f58320d0f5a3681e22bc80e765251","","","","","","","","","","egg","bf3a53520a9a6ec35e6d9bcff99f6661","","","","","","4","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","17c0a47c26c978e74e0749e40ce45037","","","","","","","","","","unknown","e66c74b6532788f3f3c2fb2f3a1c1893","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","446f44663aecd1f7b6477a024cb3aa97","","","","","","","","","","unknown","03f0559dda3c08b7bbbe9c67a117038a","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","3a121efefe2fe443316fc7b20a1d2612","","","","","","","","","","","b69989694e22b68fb05b692ede983849","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","1e8cbade32581ef3ea831cd870bc7a60","","","","","","","","","","adult","bfada37db82eb6d105fd10f267ab7226","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","94aae261fe613700e42301bacfe1f944","","","","","","","","","","","1dff81e03b523b068d57c92a4f0e78c7","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","51b7ee8b6ea38b43ad0cffba9276cc6d","","","","","","","","","","","108f4074306857f72a7744232ca65771","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","7e88187a906d0235e380a337e4677254","","","","","","","","","","","9937299e37abd5a1c84191b21bad398c","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","156d9960a76b297cda04f0e792fc80d3","","","","","","","","","","","1d39e0c07334e2cecaed05965dc35479","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","0f95e48e3235ff621e929df65ef330b4","","","","","","","","","","egg","97c6a7fed95788f1c96fc52d77871cd3","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","58abec09910ac443e398d089650d6be0","","","","","","","","","","unknown","15681ace659ad2832a227c6fe6ac9db5","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","73161cda5ba37a7742e151c66c910926","","","","","","","","","","","912e9dc78b35c262f2840311a36a3591","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","8c283f6cff107efc48494b3af5873120","","","","","","","","","","juvenile","8fc79635c4344735b6fd228395fbf40b","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","e46934be99a785c3da803dc1ac37ee95","","","","","","","","","","","23bc2d1d04ace18b04cb29cdd5673c0d","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","622f5d36a2709ea7f80beb5c0a976fbd","","","","","","","","","","egg","3397ac156fdc29420a9a75fd25fdfbae","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","208f2140db87a11d4ef107e0e43f00fd","","","","","","","","","","unknown","8f698c2fec7cf724ae6f0a6adf8fef88","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","74e9a107598ea0ed5af5e349c50deae6","","","","","","","","","","","da80c2989cc637fe9d24619f572039bd","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","8ae86df8a9a32c3d2f0a1b3e10fb77f7","","","","","","","","","","","7961ea9578d97ca24d9df09e173de28a","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","385f5dfbbea284b2c5d58f3413db4e73","","","","","","","","","","egg","26e3c9956e26396d2f42c21d4ebd9974","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","48221a923bb9f79f5d5bc0b5af341c50","","","","","","","","","","","77ffdc401bdb39e7b2f7b7cec446bfd2","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","36992e5685a8b9d2bb4ea9f4c0301de0","","","","","","","","","","","a848f84320a2e9bd40927c86a504e5c2","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","1c3e44cba8ccabc09c059bcf6d7d8b79","","","","","","","","","","","edcb23667028475c2dcf9ff566a4493e","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","f7cd8b0c9285b0185dd998f5d646ae46","","","","","","","","","","","a03eedbc52127a57877b00e741062485","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","b97ec8e3de2f0e980d6935e908296e80","","","","","","","","","","","4558645f8aa8520612bb49bdd251d9ce","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","557e577fb92b747b997e54fd0b91d349","","","","","","","","","","egg","e2a76d0e4271256bac3ea9f0c5fc1f86","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","b832c3d2bcbcc08c7ea2a2a2903bbdec","","","","","","","","","","","3c9999358bcf7d0d9d3f802f90618ab2","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","c8cfea046e69b41ab68bdbb49c39c3e4","","","","","","","","","","egg","b6c10f0b3a43203168e46c30bc808c10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","c9b34e60f96374f1f3268b8d7268d143","","","","","","","","","","unknown","264111345754cd7694dfd9082dcc724c","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","fbb43c7ae0eeb32136fddb5ce29c6e71","","","","","","","","","","","6cc7803623f327625e1ae95dd83de566","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","df60d9432d141e6420cb6bf7a81d23b6","","","","","","","","","","","c1eb2906d62b5014e04b248830b8b18b","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","86fef09af50131f2b3143bbb3fa94818","","","","","","","","","","egg","c0e47e3e38d664b4a41ab47c650422fd","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","23fde573b0c3f2d26883dcedce95827c","","","","","","","","","","","c4436ea01308025617db4f414fc678a7","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","bc538cf5669c1e7f3550cbdd2f1711ee","","","","","","","","","","egg","0f2f678f06e062729357f0a1ed6ad1ba","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","34359e9b5f22e16b9aefad3c249f569b","","","","","","","","","","unknown","a83bf77dba58592f0792670e8b71a337","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","be8770578422aba3431cff8c3f455e0e","","","","","","","","","","","443497c2c21709649b6d4969308c9d1c","","","","","","","","","","","","","","","","","male","","","","","","",""
"","","","","","","","b1d7f9cc974076367ce61c6b311dd94e","","","","","","","","","","egg","158276ce73cead5083dae8076c98a1bb","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","59853614db89352c195255330d04c669","","","","","","","","","","unknown","26d216e93d93c2e8a31ff3f2004144db","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","1feca379e158386bc5d064b65081bcc2","","","","","","","","","","juvenile","3a3cabe72ff88cff0c4683640d4c8433","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","4ed8349dd140b7bb3882c77a9e78f4b8","","","","","","","","","","egg","b951450dc845ac25e959ec5942f941e0","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","236a7d3e8789170b94ce2efe0c878508","","","","","","","","","","adult","e7ac4e68b3d894499b5292aff92f22bc","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","607891b98f9c2d7895d087229730103a","","","","","","","","","","unknown","9a6224fd7bc08e442b065274df8fe3af","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","12859f70b8d2c06cf4bf272a014e8637","","","","","","","","","","","95dee086ee35b26ab6d3fc6c525dfff2","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","84bf20cf35d1c6c5195082e038d1b195","","","","","","","","","","","76a1896b831f27a4cc2d6bec84754d7e","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","4e0049db5dd83e5d28fa4bfb86ad528e","","","","","","","","","","egg","891ea76d65af3c1c333f81cb1fca9206","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","5adfe5177f64627fe64b2fef56bf4e9d","","","","","","","","","","","129abf21d9d915c7eafeac48eb1e2051","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","a50466216c0a528b69b5266984766df7","","","","","","","","","","adult","e2a8cbb631b13064d3ae6ebcd6db9e83","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","05525eca46e1a9f597e22c78f48e9a29","","","","","","","","","","unknown","f0a2ec0dfbe12a1db7fee36db5a46d3a","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","10d3ec8b29bd6ea6ed71a8296d544e80","","","","","","","","","","","f99c7aaee44842bbcf7d0b11b63dd8cc","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","250c31ae0d56e40d66816631a42fd7f0","","","","","","","","","","unknown","b6123fa3f034aa68bc15bcd71cb3c543","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","ec8b20f032b3404563aa5dd78633a3ab","","","","","","","","","","","0a096fe60c55ae83723b0a21b5cb12a5","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","f3e9f38c342ed9f30cb04c89d98eb498","","","","","","","","","","","033bf29a58d4b97ed73406a5d1244037","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","e84c2a26f72ba84cb505ee919b1526da","","","","","","","","","","","d17267d47391c6fdb69e1283c26dfe44","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","42c07808159b25c6af774c16a4aafe30","","","","","","","","","","unknown","729eb8a4bda537b8db4f5136fa5cffc9","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","ee7b585b25903f836ee2191c17532814","","","","","","","","","","egg","d55c7908ef1a586a0a8997eb84319275","","","","","","3","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","7841bb76da1d4944877629e9acfc9f7c","","","","","","","","","","juvenile","54ce46682151ea88c259eba052e82e95","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","54fd2592b2d26d6a373f393dc1f9c996","","","","","","","","","","","4dacfaafec55de2e11bb7a2ad4d8e777","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","0c5cc32d96abb9dc7188966d72e45bb3","","","","","","","","","","","6e21457b862fa9641d784ea01c0ec97d","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","1abbcc1146c307c2e83b907886df2b41","","","","","","","","","","","04cf6db99a60ec104f97e4f836b2dded","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","f534ccc4f4aa0a266fc612eafc02bd25","","","","","","","","","","","50ca583c62b21d61360b2fdd267f21d1","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","d243eae5d9d5aefedf11ffc5f4601fea","","","","","","","","","","","97863fa386d69e87d35dff9c2e449d0f","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","8a0f97594dbdafc1d9d900eaf3d45376","","","","","","","","","","unknown","3ecf2e342c24963d0d3e7d37f736c547","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","96c35bb432ee4830e0b86202d9edae93","","","","","","","","","","","7aea4ecf208bca3a1a030fddd2242a8b","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","a02de7b865dc78ae52ecf5f0e0d326ce","","","","","","","","","","","40a4b057dbee010ad3775f58bf912bab","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","10a9366e53b95d614c7de950b3a57f8d","","","","","","","","","","unknown","7eef11802935c795eb2e0043339ac676","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","652bcb152f9a6cc36c23a0b02afb1894","","","","","","","","","","egg","78cfafe1764e47e6b50c02c5f7a66d80","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","7c23d51fe929d1ed555a3b2b02ae6e57","","","","","","","","","","","c280ccc294966e57e5ca757886da525b","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","51e58d0f60f8574e57c0ac3a0bca52c0","","","","","","","","","","immature","0462b333874daa5d2b539c32e4af02aa","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","2140c20afd441915584f6b98beb7c5d4","","","","","","","","","","egg","337003532059113e0984ffd7c6bb9aee","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","ae46ea65b99677a8304e1b7fd7ef2b69","","","","","","","","","","egg","7671d1da743ea90c5c3ac8536b5d70d9","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","d5fba46e1210202abd54b54b668cfb93","","","","","","","","","","unknown","927fc6acb33dfcbd7957d48da17584e4","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","77afa11a18235ce284b1ec82ae19620c","","","","","","","","","","","0358c7a027e9e121c3979c52651ddb8a","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","94757bc571a054decbf32bd7b08be0c5","","","","","","","","","","adult","3eef5fdfdedf52d908990661a16ba477","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","96857098e11f7e78805156ab484c8a5b","","","","","","","","","","","031cfe7187d603b4dceb4fcfa9901c73","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","94759e04f921bd04c4e6c90bb919b0e8","","","","","","","","","","","345a156fe936b818ba18c300731e975a","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","d2fc8125e0e85ffca03e63a706227bfe","","","","","","","","","","egg","b1f17cb079ae8424c7fd2ae754850d25","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","def69e83f55a7f8a2edeefef63fe2256","","","","","","","","","","","ce95dd6ccc4f067b860f899e65d017b5","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","347e5d12f0b271b9622dada884b66e9f","","","","","","","","","","unknown","ad1d9ceb0ea0ed1afd9dbc051382d91e","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","44e7fb1d23529ea7143e58f8488ede16","","","","","","","","","","adult","cded7a09ee31a09da6f85648f11a408c","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","07857376c65ca01dc199fae9340d840d","","","","","","","","","","unknown","19f91604ebfb528b515ed829a10e95aa","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","ee922c50444baa6d7fb07ecd67226300","","","","","","","","","","","7fc11d3411990dcadbece721d12dd1f9","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","41e60832f8d7266f227f216d438d58e2","","","","","","","","","","","ecbba1a2fc65aa0d5ea416fe3df1dfd1","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","b0b30e0e99b7b4262cf9c84c4e6a959f","","","","","","","","","","egg","982f503a01bd8b9106f7bc0867d91095","","","","","","3","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","00632244f71d7cb870e0b847483f0c6a","","","","","","","","","","","e0ef14431a74c51f528c68af40560967","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","d6f5419580e92cd09c26336a13013c33","","","","","","","","","","","c6f1111cefc827c99abbdddeafc91037","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","0084b02170713ccbe7015a78c51f5064","","","","","","","","","","adult","8cee9e57be0890e8f19fb2b8023152a2","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","5e855fc297481ced4783a1fd5512d96a","","","","","","","","","","","b27bf48358310e4238cacdb56140d401","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","e30f1b79d7f13b33dd4e7aaa21495db9","","","","","","","","","","egg","4de6dde20f58d14a84a550b2fe307d3d","","","","","","2","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","02704c7e58bdeed328111cc8cf81c092","","","","","","","","","","","1de098a1ccd837d22e3687733f3dab4f","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","a0ca0f09ab146206202bddeb227441f6","","","","","","","","","","","d72ecfa4884b0bd59ec3cf0f876e1f64","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","cdd9d039002cef9ee2068f0dd34feafe","","","","","","","","","","adult","bbab1b798f373ff549d75348a86aba40","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","599547e1397aa1bcf9c89229f3e04927","","","","","","","","","","adult","23ed3eaf56e874615c01b1191df49d92","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","c97dad0415f3217179e2b9545fc02abc","","","","","","","","","","egg","02540452e2e8b51119abca8e9ab4f6e1","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","1b650bbe8d12e6ad5304c74403ee0f75","","","","","","","","","","egg","5a4943a04ff51193d9f9533ab893115d","","","","","","3","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","a0704cb5dd9b1019c630fb9b2d4b712d","","","","","","","","","","unknown","cd329ba2f912606235349592f8dc1129","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","b1b9e9b3586eff042cb740f35b4f1018","","","","","","","","","","","634866bf959d2abe88f06d635ddabe61","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","ee1191b19ebfc7c5912e2b01a8d0f6b6","","","","","","","","","","","f7123a7b2a4fd9e1820615b56cc84724","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","cbab26565092f2b960f59ac544f7a08d","","","","","","","","","","egg","d28198c0d6c6c84bce7eb830a186dd34","","","","","","7","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","cda277ff224869e368705a62d3aaccc8","","","","","","","","","","","e234c819a4048933133381afdae9e941","","","","","","1","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","488ceb12f5ae04936e0bce53307d8927","","","","","","","","","","","81a878ec59217dfb303a376b1cba34dd","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","3bb838ab1de2afb4dc97f7af59bb3346","","","","","","","","","","","39fa60d340eb8f10ac075dd5d29ea38b","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","63d729425bc171e7e956327f527b4be3","","","","","","","","","","unknown","87582e918a6da2089d99ff0bce0eb53f","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","b7a0d6e6c0a60dfb684e0abcc436de66","","","","","","","","","","","7fae78cb49e4078651d5cd13983508bc","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","fb8adfcfc70b29c0e24d0e75c517be11","","","","","","","","","","unknown","764af843065b14589bbf4a6876c0596e","","","","","","","","","","","","","","","","","female","","","","","","",""
"","","","","","","","6e76002eebc85630379a34b20b02f175","","","","","","","","","","unknown","13cd0adc9aa611ebaa7344f3428f3bdf","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","6a8777cb0702c53142979825af8093a3","","","","","","","","","","","7917b30f31f0e83d8b1038e5d40544e4","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","0a9ebef6e5fc81dd91e96ce68ab82be9","","","","","","","","","","unknown","cbacf9d09b3f626800280f2198e2c835","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","5b62974e7791a4ba56e8ccc9c6dd7d4f","","","","","","","","","","unknown","e0d8b7a5851879112997f01dbfbda64a","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","21059f9a6d9f97ce85f0de1ba3e4b733","","","","","","","","","","","2e1d40f970007e921ae434e621bb84f9","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","8bfedbd5dc61ac1346a670213e2ac93d","","","","","","","","","","","8b0a87514b30f46773ab2c645804d93d","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","45226a14a7d1958145f24a78f486742c","","","","","","","","","","egg","b12a63c3b0fb15d9a085c581a62bec8c","","","","","","3","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","93d444820204f4b858cb5dbbf2f99592","","","","","","","","","","adult","9a70da9061b0ad72b42ebeb6d699391d","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","d0cc7d6e2ba151e3f47e652cbf7d1782","","","","","","","","","","","22af50eee0e0b57aeaea2217c5952e78","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","f63fbbbb71d2770440e450b0564b25da","","","","","","","","","","egg","2e2e5ba031180eb43814ceb19501ee14","","","","","","6","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","e2ae0421e92742e615cdfba79ec342c7","","","","","","","","","","","deee5bfab5c018520f0ff6789448b39d","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","84a2571528f9410d8ca4d0a4f408d850","","","","","","","","","","unknown","7a5c69c86c281124a8470dbdb4b0d492","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","de1a6e00ca496a2878bdf32096581d8f","","","","","","","","","","","32b592c6c4a0d1df633ff36008c6a6f9","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","38e799914ea2c782dc163aa9bdc0a097","","","","","","","","","","","f48ab7a9724bf26c1795cf8aa1376338","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","a94af49a2655f2f76fc7a1a1043d24a0","","","","","","","","","","","2f6d9a0ca28b377d7c63fb8f9b31bec3","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","6fe22cf7119058da187155b2a31b773d","","","","","","","","","","egg","fad14374a9f8355476cf74ceb009f1a1","","","","","","5","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","7f9dc6bd9a70bbd3190345eb02359e9b","","","","","","","","","","","c31c79f18e1c54232229f166fff0adfc","","","","","","35","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","4c656f79ff0170dc06a873ed7d6f9db1","","","","","","","","","","","06ebc780b9c7fc178f64e6bc749d326d","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","1a068e070781a1583ff48e7278cf6a69","","","","","","","","","","egg","5fb1cb4d703ad913d4085a81db3e2ac9","","","","","","4","individuals","","","","","","","","","","","","","","","","",""
"","","","","","","","37e4c32cca2ec82dbb41374b7b616457","","","","","","","","","","unknown","7aa028ca6e63ea2fcf3b6ec6af8e6273","","","","","","1","individuals","","","","","","","","","","male","","","","","","",""
"","","","","","","","839c6341fc7da5a0dbaf7b5b8114c6cb","","","","","","","","","","juvenile","0f62cfddd498965ee65e7cac86588ca9","","","","","","1","individuals","","","","","","","","","","female","","","","","","",""
"","","","","","","","e3e091c192d100a059280a18e6b6d589","","","","","","","","","","egg","4927394eda43429e96131bebcd880e54","","","","","","4","individuals","","","","","","","","","","","","","","","","",""
