"materialEntityID","usagePolicyID"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.132918","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.172987","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.78474","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57443","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.220138","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12672","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30393","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15160","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210848","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.202476","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223763","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.232675","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.11449","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146776","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.170652","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.224338","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.47607","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.54107","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.9141","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.17937","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.198467","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126660","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.98105","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.48135","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.59285","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.147655","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.176672","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56975","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.55236","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39356","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.216677","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.28242","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.24254","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64480","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.23934","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.4560","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.100878","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.89301","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.35006","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.18560","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.233147","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.156018","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.47185","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.33281","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.24500","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.131995","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.71101.a","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.131263","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.5782","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.102192","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.93191","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16147.b","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.38771","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161861","808cd582f6925e3d2842d4f3d3623edc"
