"clazz","cultivarEpithet","dateIdentified","externalClassificationSource","family","feedbackURL","genericName","genus","geoClassificationCode","geoName","identificationID","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","infragenericEpithet","infraspecificEpithet","isAcceptedIdentification","kingdom","materialEntityID","mediaID","nameAccordingTo","namePublishedIn","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","nucleotideAnalysisID","nucleotideSequenceID","occurrenceID","order","organismID","phylum","scientificName","scientificNameAuthorship","scientificNameID","specificEpithet","subfamily","subgenus","taxonAssignmentMethod","taxonFormula","taxonID","taxonRank","taxonRemarks","typeDesignationType","typeStatus","verbatimIdentification","vernacularName"
"","","","","","","","","","","a815cb4f120128eb09be273126a41ce6","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.156018","","","","","","","","","","","","","","","","","","","","","","","","","","Accipiter nisus nisus (Linnaeus, 1758)",""
"","","","","","","","","","","5ba67dd4623b99f6ecd20b81be526244","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.47185","","","","","","","","","","","","","","","","","","","","","","","","","","Culicicapa helianthea helianthea Wallace, 1865",""
"","","","","","","","","","","d00847d8a64079489545b06bfac2d5d6","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.33281","","","","","","","","","","","","","","","","","","","","","","","","","","Myiobius barbatus barbatus (Gmelin, 1789)",""
"","","","","","","","","","","5a527113566b0a1a78801a3f091e15cb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.24500","","","","","","","","","","","","","","","","","","","","","","","","","","Diomedea melanophris Temminck, 1829",""
"","","","","","","","","","","f69d4d42aeecefff1bfcbd5bc834aa99","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.131995","","","","","","","","","","","","","","","","","","","","","","","","","","Dicaeum chrysorrheum chrysorrheum Temminck & Laugier, 1829",""
"","","","","","","","","","","f8253c4a85c07a6b534c4ff9f392f213","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.71101.a","","","","","","","","","","","","","","","","","","","","","","","","","","rhipidura diluta diluta",""
"","","","","","","","","","","393b5b4260b09fb8e19cab53da9130d7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.131263","","","","","","","","","","","","","","","","","","","","","","","","","","Parus major major Linnaeus, 1758",""
"","","","","","","","","","","96c5f4a2087b4f98d84690e6220c978a","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.5782","","","","","","","","","","","","","","","","","","","","","","","","","","Phasianus colchicus Linnaeus",""
"","","","","","","","","","","fe7c641f96fc98c9c073a86c1065ec65","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.102192","","","","","","","","","","","","","","","","","","","","","","","","","","Anthracothorax nigricollis nigricollis (Vieillot, 1817)",""
"","","","","","","","","","","ddd4a68d8a2ad81bddb15d4d525c2be1","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.93191","","","","","","","","","","","","","","","","","","","","","","","","","","Uraeginthus ianthinogaster ianthinogaster Reichenow, 1879",""
"","","","","","","","","","","7fc31b4b10fe1e7292b6277425e2cc02","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16147.b","","","","","","","","","","","","","","","","","","","","","","","","","","Carduelis cannabina cannabina",""
"","","","","","","","","","","3530933acdc39c534857b59512a5783d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.38771","","","","","","","","","","","","","","","","","","","","","","","","","","Arenaria interpres interpres Linnaeus, 1758",""
"","","","","","","","","","","c8150dac19415a166b7bfa386f11f0f6","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161861","","","","","","","","","","","","","","","","","","","","","","","","","","Megalaima rafflesii rafflesii (Lesson)",""
"","","","","","","","","","","dd8aaf079b003291272150ed14f5450c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107361","","","","","","","","","","","","","","","","","","","","","","","","","","Podiceps grisegena grisegena (Boddaert, 1783)",""
"","","","","","","","","","","d892d10974174d01f98bae98a8901f02","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.205463","","","","","","","","","","","","","","","","","","","","","","","","","","Hylomanes momotula Lichtenstein",""
"","","","","","","","","","","143a3c8225616d1411a44db5b2c28a5d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.92316","","","","","","","","","","","","","","","","","","","","","","","","","","Nectarinia erythrocerca Hartlaub, 1857",""
"","","","","","","","","","","1d4d6c4e570d190b1fe7b917fd3d10be","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.156767","","","","","","","","","","","","","","","","","","","","","","","","","","Anser anser Linnaeus, 1758",""
"","","","","","","","","","","e239aa73895d8d5c6f981c92473afa40","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12416","","","","","","","","","","","","","","","","","","","","","","","","","","Rallus aquaticus aquaticus Linnaeus, 1758",""
"","","","","","","","","","","a8403e0a1d75b579ad8c5249f1f69404","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.54388","","","","","","","","","","","","","","","","","","","","","","","","","","Acanthiza chrysorrhoa multi Mathews, 1912",""
"","","","","","","","","","","0d08f60ba6da28415bc97f88d998ca66","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.34938","","","","","","","","","","","","","","","","","","","","","","","","","","Regulus regulus regulus Linnaeus, 1758",""
"","","","","","","","","","","80ee7923b402da765decd2391c1c63ab","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.198327","","","","","","","","","","","","","","","","","","","","","","","","","","Galbula ruficauda ruficauda Cuvier",""
"","","","","","","","","","","08ade0384a8053d17f55c7684a2ac820","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197050","","","","","","","","","","","","","","","","","","","","","","","","","","Glaucidium perlatum (Vieillot, 1818)",""
"","","","","","","","","","","c46ca9d2312b31b8ec8fdf79bf947293","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.229353","","","","","","","","","","","","","","","","","","","","","","","","","","Amaurornis phoenicurus javanica (Horsf.)",""
"","","","","","","","","","","4bd987662737f8150a7b4572b8a1bb00","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.169996","","","","","","","","","","","","","","","","","","","","","","","","","","Grandala coelicolor Hodgson, 1843",""
"","","","","","","","","","","e94f05e56f91533fe7b993619f867626","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.214162","","","","","","","","","","","","","","","","","","","","","","","","","","Ptilinopus pulchellus pulchellus (Temminck)",""
"","","","","","","","","","","7a6318abcec9a067aa83a22ae31aad1e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64784","","","","","","","","","","","","","","","","","","","","","","","","","","Psarisomus dalhousiae psittacinus (S. Muller, 1835)",""
"","","","","","","","","","","167bc0a7671c593ed43f4a7846d2238f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.124655","","","","","","","","","","","","","","","","","","","","","","","","","","Progne subis subis Linnaeus, 1758",""
"","","","","","","","","","","893858189f98f090a70b2ef0304b7aca","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.17803","","","","","","","","","","","","","","","","","","","","","","","","","","pluvialis apricaria Linnaeus, 1758",""
"","","","","","","","","","","6a80c902a5370391c8de97a608c5ef3b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57764","","","","","","","","","","","","","","","","","","","","","","","","","","Ploceus philippinus infortunatus Hartert, E. , 1902",""
"","","","","","","","","","","40c060fb3ee101f70606d3b067b0afce","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.90239","","","","","","","","","","","","","","","","","","","","","","","","","","Parula americana (Linnaeus, 1758)",""
"","","","","","","","","","","3222412b0556bd465d3ec4e5311adeca","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.232841","","","","","","","","","","","","","","","","","","","","","","","","","","Bolborhynchus orbygnesius (Souance, 1856)",""
"","","","","","","","","","","9fe18d6b34e36d84ba3012561c0618d5","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.58274","","","","","","","","","","","","","","","","","","","","","","","","","","Turdus pilaris Linnaeus, 1758",""
"","","","","","","","","","","ce49f160ef967559e9730198249bb6cf","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.16512","","","","","","","","","","","","","","","","","","","","","","","","","","Prunella modularis modularis Linnaeus, 1758",""
"","","","","","","","","","","85d960f48c4ef7545d7ae75bea40fd8f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.16080","","","","","","","","","","","","","","","","","","","","","","","","","","Arachnothera modesta concolor Snelleman, 1887",""
"","","","","","","","","","","c6620cbdb18eb76ee92c36eb5bd3a8f2","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.44228","","","","","","","","","","","","","","","","","","","","","","","","","","Platysteira peltata peltata Sundevall, 1850",""
"","","","","","","","","","","9d007bd5e32ffa9999d9d696b4464086","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.176556","","","","","","","","","","","","","","","","","","","","","","","","","","Rallus aquaticus aquaticus Linnaeus, 1758",""
"","","","","","","","","","","2360331a9756cca4fa782ccff1c74711","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.207145","","","","","","","","","","","","","","","","","","","","","","","","","","Domicella garrula flavopalliata (Salvadori)",""
"","","","","","","","","","","5a39871daf747e9e47ada5cf0c92205c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.132593","","","","","","","","","","","","","","","","","","","","","","","","","","Parus caeruleus caeruleus Linnaeus, 1758",""
"","","","","","","","","","","d6c8712273c868c797d4f7e904f3850e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.37049","","","","","","","","","","","","","","","","","","","","","","","","","","Podiceps cristatus cristatus Linnaeus, 1758",""
"","","","","","","","","","","00afbf71348e63a211d327f95ecf9392","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.21898","","","","","","","","","","","","","","","","","","","","","","","","","","Phaethornis guy guy (Lesson, 1833)",""
"","","","","","","","","","","3ea9ba6b50a9ac9fc6d7186b738ccc3c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203681","","","","","","","","","","","","","","","","","","","","","","","","","","Melanerpes erythrocephalus (Linnaeus)",""
"","","","","","","","","","","a0ee9a4f0b9396b99fd287935c49635e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.43896","","","","","","","","","","","","","","","","","","","","","","","","","","Eremophila alpestris longirostris Moore, F., 1856",""
"","","","","","","","","","","96c5fe551199ae23ce4b729689dff229","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121385","","","","","","","","","","","","","","","","","","","","","","","","","","Pitta erythrogaster erythrogaster Temminck, 1823",""
"","","","","","","","","","","3df34d8297fc3ca4d4d0ab9ab57c73ef","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.66037","","","","","","","","","","","","","","","","","","","","","","","","","","Recurvirostra avosetta Linnaeus, 1758",""
"","","","","","","","","","","80f272f37bad3d56219273e77be02bbd","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254986","","","","","","","","","","","","","","","","","","","","","","","","","","Ocyphaps lophotes Temminck, 1822",""
"","","","","","","","","","","abfcf58ac6885a7e41dd16f2be10853a","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.4767","","","","","","","","","","","","","","","","","","","","","","","","","","Botaurus stellaris stellaris Linnaeus, 1758",""
"","","","","","","","","","","991c039199db72ccf709f6ac17caceec","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.54129","","","","","","","","","","","","","","","","","","","","","","","","","","Hypsipetes madagascariensis nigerrimus Gould, 1863",""
"","","","","","","","","","","8c3e92f0d363c2a1fe5ad7a4caaf42ac","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.864","","","","","","","","","","","","","","","","","","","","","","","","","","Amazona finschi Sclater, P.L., 1864",""
"","","","","","","","","","","1584502881444127192354565a20f44b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.65339","","","","","","","","","","","","","","","","","","","","","","","","","","Trichoglossus haematodus weberi Büttikofer, J.",""
"","","","","","","","","","","9b52114e7d72afc78ef511e64133a7db","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13756","","","","","","","","","","","","","","","","","","","","","","","","","","Turdus celaenops celaenops Stejneger, 1887",""
"","","","","","","","","","","9108d0bd8b03a3ecd9c6d86079b06c2f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155398","","","","","","","","","","","","","","","","","","","","","","","","","","Pica pica pica Linnaeus, 1758",""
"","","","","","","","","","","fe0aee3f21a0ecad4989ad4443522355","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.33334","","","","","","","","","","","","","","","","","","","","","","","","","","Lanius excubitor excubitor Linnaeus, 1758",""
"","","","","","","","","","","36105b3756b714e121a1484da333e979","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.174197","","","","","","","","","","","","","","","","","","","","","","","","","","Synallaxis frontalis Pelzeln, 1859",""
"","","","","","","","","","","a9c513c88707e09800701e2d4fb8060e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.127101","","","","","","","","","","","","","","","","","","","","","","","","","","Chloropsis cochinchinensis nigricollis Vieillot, 1818",""
"","","","","","","","","","","8434c284a0cc2860b3d0ae0743525426","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.226207","","","","","","","","","","","","","","","","","","","","","","","","","","Fulica atra atra Linnaeus, 1758",""
"","","","","","","","","","","cb86b01bd2526cffc599bdfc54b0e103","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.78301","","","","","","","","","","","","","","","","","","","","","","","","","","Sterna sandvicensis sandvicensis",""
"","","","","","","","","","","294343147b00ba7e9e1ebd5707cc7f1b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.58849","","","","","","","","","","","","","","","","","","","","","","","","","","Thalurania furcata furcata (Gmelin, 1788)",""
"","","","","","","","","","","c07fe7938cbfffe7448adc8c50a9b823","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19293","","","","","","","","","","","","","","","","","","","","","","","","","","Erithacus rubecula rubecula Linnaeus, 1758",""
"","","","","","","","","","","8ad1b7ac4d0c79f7705ba1528b217871","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.165038","","","","","","","","","","","","","","","","","","","","","","","","","","Oriolus chinensis celebensis Walden, 1872",""
"","","","","","","","","","","d65edfbdde290e2060ec0066b3eb5c97","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259833","","","","","","","","","","","","","","","","","","","","","","","","","","Corvus corone Linnaeus, 1758",""
"","","","","","","","","","","ec1283a1e71ca070452a0f67e5614d9d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.123109","","","","","","","","","","","","","","","","","","","","","","","","","","Anthus pratensis pratensis (Linnaeus, 1758)",""
"","","","","","","","","","","8ef744e5a3ce5ce82b46526371f210dd","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.34486","","","","","","","","","","","","","","","","","","","","","","","","","","Vanellus vanellus Linnaeus, 1758",""
"","","","","","","","","","","66c9c35df73478a1803afdd1209971d4","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30858","","","","","","","","","","","","","","","","","","","","","","","","","","Ficedula hypoleuca ssp Pallas, 1764",""
"","","","","","","","","","","96a107114f7ca1079fd1e050fa2c9210","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57024","","","","","","","","","","","","","","","","","","","","","","","","","","Podiceps nigricollis nigricollis Brehm, 1831",""
"","","","","","","","","","","9728e726b55b016dad7c97aec1405a85","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61737","","","","","","","","","","","","","","","","","","","","","","","","","","Tyto alba guttata (C.L. Brehm)",""
"","","","","","","","","","","90fb71971a190034abc73458c328dd3c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.167931","","","","","","","","","","","","","","","","","","","","","","","","","","Molothrus ater artemisiae Grinnell, 1909",""
"","","","","","","","","","","bbbb48f06b15797bd62fd080a1ea9b66","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61449","","","","","","","","","","","","","","","","","","","","","","","","","","Alcedo atthis bengalensis Gmelin",""
"","","","","","","","","","","71206a118502798d66d7e2b95b84da09","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209337","","","","","","","","","","","","","","","","","","","","","","","","","","Gelochelidon nilotica (Gm.)",""
"","","","","","","","","","","555f3959acdb48a891d24e6f23ed8199","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.25692","","","","","","","","","","","","","","","","","","","","","","","","","","Dendrocygna guttata Schlegel",""
"","","","","","","","","","","1cca7e1780d3e22167759da30e0016c8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.175711","","","","","","","","","","","","","","","","","","","","","","","","","","Phylloscopus trochilus fitis",""
"","","","","","","","","","","3f5cb3ec76b4d9efa033f92aad9e53ce","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.260514","","","","","","","","","","","","","","","","","","","","","","","","","","Charadrius dubius curonicus Gmelin, JF, 1789",""
"","","","","","","","","","","a160b08cd52ae051dcf4b5c650f032e3","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42204","","","","","","","","","","","","","","","","","","","","","","","","","","Parus montanus montanus Conrad von Baldenstein, 1827",""
"","","","","","","","","","","4489dffedda70bf0da1415c566bd03f8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.37601","","","","","","","","","","","","","","","","","","","","","","","","","","Chrysuronia oenone oenone Lesson, 1832",""
"","","","","","","","","","","b7fef09c74cb1b4db6626e08da279a6f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.137978","","","","","","","","","","","","","","","","","","","","","","","","","","Phylloscopus borealis subsp.",""
"","","","","","","","","","","380863e2133c3da17227c2825c6491d3","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259452.c","","","","","","","","","","","","","","","","","","","","","","","","","","Alauda arvensis Linnaeus, 1758",""
"","","","","","","","","","","86dd8f5d149a47595ca69f42ae2d96fb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.62266","","","","","","","","","","","","","","","","","","","","","","","","","","Alca torda Linnaeus",""
"","","","","","","","","","","3231a7d18bf798184f0c3643cee3ebcb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.60330.b","","","","","","","","","","","","","","","","","","","","","","","","","","rhipidura javanica longicauda Wallace, 1865",""
"","","","","","","","","","","229d7ec03e66e3fcef3e7a16c1d0ea42","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.65519","","","","","","","","","","","","","","","","","","","","","","","","","","Dicaeum igniferum igniferum Wallace, 1863",""
"","","","","","","","","","","e7bb8beef148d3b0586789ed4b2506d5","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150844","","","","","","","","","","","","","","","","","","","","","","","","","","Ploceus pelzelni monachus (Sharpe, 1890)",""
"","","","","","","","","","","09367bf8ac499dae67ee146391126424","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108750","","","","","","","","","","","","","","","","","","","","","","","","","","Nycticorax nycticorax nycticorax (Linnaeus)",""
"","","","","","","","","","","1f1194355585293208395a7b0933db56","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.193421","","","","","","","","","","","","","","","","","","","","","","","","","","Spilornis cheela bido (Horsfield)",""
"","","","","","","","","","","49642f59def75324ee8a664146f2eeeb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63310","","","","","","","","","","","","","","","","","","","","","","","","","","Malacocincla sepiaria sepiaria",""
"","","","","","","","","","","ba458741bd197381ed4a8ec033cc7fa1","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64634","","","","","","","","","","","","","","","","","","","","","","","","","","Ardea cinerea cinerea Linnaeus, 1758",""
"","","","","","","","","","","e03e8c1a9cdf9243a6290835f02791bd","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195764","","","","","","","","","","","","","","","","","","","","","","","","","","Merops superciliosus philippinus Linnaeus",""
"","","","","","","","","","","b923ab9ba716ffdb02c98778f7d04968","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56764","","","","","","","","","","","","","","","","","","","","","","","","","","Carduelis chloris chloris (Linnaeus, 1758)",""
"","","","","","","","","","","acc4eef3987e863cdb68580159cfb62e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.38413","","","","","","","","","","","","","","","","","","","","","","","","","","Tangara punctata punctulata (Sclater & Salvin, 1876)",""
"","","","","","","","","","","71338ff6989ca464a0ea4a8e7e64afb4","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.71433","","","","","","","","","","","","","","","","","","","","","","","","","","Zosterops palpebrosa unica Hartert, 1897",""
"","","","","","","","","","","4bb082f650ec0abd265af9ba4eff219b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.256953","","","","","","","","","","","","","","","","","","","","","","","","","","Nyctyornis amicta Temminck, 1824",""
"","","","","","","","","","","90446e45c4ceb33223ed83ce029e0775","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.P.2133","","","","","","","","","","","","","","","","","","","","","","","","","","Falco sparverius",""
"","","","","","","","","","","034b20c9b78e9732d3f31ec4dd4e27cc","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.201226","","","","","","","","","","","","","","","","","","","","","","","","","","Ramphastos cuvieri Wagler, 1827",""
"","","","","","","","","","","89b170d91f8132c7041c7b819586e7c0","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64357","","","","","","","","","","","","","","","","","","","","","","","","","","Halcyon chloris palmeri (Oberholser)",""
"","","","","","","","","","","724ab0893881529320ffe37b8ccb32a3","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64827.a","","","","","","","","","","","","","","","","","","","","","","","","","","sylvia hortensis (Gmelin, 1789)",""
"","","","","","","","","","","3c7efb82ab9eab7c4f0fa2ac0927177f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.123823","","","","","","","","","","","","","","","","","","","","","","","","","","Coracina fimbriata schierbrandii (Pelzeln, 1865)",""
"","","","","","","","","","","f239ea59ee56ec8a47435ff123a1db72","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212253","","","","","","","","","","","","","","","","","","","","","","","","","","Cepphus grylle (Linnaeus)",""
"","","","","","","","","","","21aa3679b0a18bb48b4bfc3c80a4db67","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134053","","","","","","","","","","","","","","","","","","","","","","","","","","Meliphaga versicolor sonoroides (Gray, 1861)",""
"","","","","","","","","","","c25c6c140493bf2c128d35ba532d097e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.172405","","","","","","","","","","","","","","","","","","","","","","","","","","rhipidura rufiventris kordensis Meyer, A.B., 1874",""
"","","","","","","","","","","02fbed102e0e3acf318209190bac0570","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.31167","","","","","","","","","","","","","","","","","","","","","","","","","","Rostratula benghalensis benghalensis (Linnaeus, 1758)",""
"","","","","","","","","","","0f2e8dae1285d6361949edd2d2c11fff","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183049","","","","","","","","","","","","","","","","","","","","","","","","","","Somateria mollissima (Linnaeus, 1758)",""
"","","","","","","","","","","2e38c67cd30a18fac54b607633b18672","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161504","","","","","","","","","","","","","","","","","","","","","","","","","","Psittacula krameri",""
"","","","","","","","","","","4bc8c06b0b148518a9a7bf5bd7f28894","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259161","","","","","","","","","","","","","","","","","","","","","","","","","","anthus trivialis (Linnaeus, 1758)",""
"","","","","","","","","","","36c183408160373574900ec5b8a6f82c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.44577","","","","","","","","","","","","","","","","","","","","","","","","","","Alectoris barbara barbara Bonnaterre, 1792",""
"","","","","","","","","","","c0bac258faf2ceacab1ce8c05a081924","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189355","","","","","","","","","","","","","","","","","","","","","","","","","","Coeligena torquata conradii (Bourcier, 1847)",""
"","","","","","","","","","","c58b45373ae93b138b4f6a4fae4317d7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.200428","","","","","","","","","","","","","","","","","","","","","","","","","","Harpactes reinwardtii mackloti (S. Müller, 1835)",""
"","","","","","","","","","","579f7dc0751c9594b2ee81cc314c4385","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.39880","","","","","","","","","","","","","","","","","","","","","","","","","","Pycnonotus bimaculatus barat Robinson and Kloss, 1920",""
"","","","","","","","","","","6302915d9fb8780b64abfa763b415740","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.57509","","","","","","","","","","","","","","","","","","","","","","","","","","Anthus spinoletta japonicus Temminck & Schlegel, 1847",""
"","","","","","","","","","","70e48393ad74ba841ead8665b44ce747","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70433","","","","","","","","","","","","","","","","","","","","","","","","","","Streptopelia chinensis tigrina (Temminck, 1810)",""
